time,pedestrians,bicyclists,cars,buses,trucks
2019-10-29T17:00:00-04:00,1299,215,3008,43,71
2019-10-29T18:00:00-04:00,926,119,1750,53,14
2019-10-29T19:00:00-04:00,280,2,1003,49,7
2019-10-29T20:00:00-04:00,225,4,812,30,3
2019-10-29T21:00:00-04:00,193,13,563,32,6
2019-10-29T22:00:00-04:00,63,3,467,33,2
2019-10-29T23:00:00-04:00,41,2,323,33,2
2019-10-30T00:00:00-04:00,31,0,232,32,2
2019-10-30T01:00:00-04:00,23,0,143,14,1
2019-10-30T02:00:00-04:00,3,0,68,20,4
2019-10-30T03:00:00-04:00,4,0,60,1,1
2019-10-30T04:00:00-04:00,1,0,70,1,1
2019-10-30T05:00:00-04:00,1,0,150,4,0
2019-10-30T06:00:00-04:00,11,1,308,7,4
2019-10-30T07:00:00-04:00,176,13,1315,35,61
2019-10-30T08:00:00-04:00,524,71,1718,42,113
2019-10-30T09:00:00-04:00,955,55,1696,55,82
2019-10-30T10:00:00-04:00,1045,124,1584,49,51
2019-10-30T11:00:00-04:00,1372,146,1921,40,80
2019-10-30T12:00:00-04:00,1563,153,2049,31,78
2019-10-30T13:00:00-04:00,1622,217,2051,40,76
2019-10-30T14:00:00-04:00,1110,162,1955,44,59
2019-10-30T15:00:00-04:00,1732,216,2125,49,42
2019-10-30T16:00:00-04:00,1378,176,2342,46,36
2019-10-30T17:00:00-04:00,1225,185,2961,51,39
2019-10-30T18:00:00-04:00,211,15,1315,41,14
2019-10-30T19:00:00-04:00,29,0,564,30,13
2019-10-30T20:00:00-04:00,19,0,263,28,10
2019-10-30T21:00:00-04:00,27,0,264,22,7
2019-10-30T22:00:00-04:00,33,0,328,25,9
2019-10-30T23:00:00-04:00,6,0,148,33,4
2019-10-31T00:00:00-04:00,21,0,191,31,4
2019-10-31T01:00:00-04:00,17,0,132,22,2
2019-10-31T02:00:00-04:00,0,0,60,14,4
2019-10-31T03:00:00-04:00,0,0,39,0,4
2019-10-31T04:00:00-04:00,0,0,31,3,3
2019-10-31T05:00:00-04:00,2,0,56,1,1
2019-10-31T06:00:00-04:00,5,0,183,10,5
2019-10-31T07:00:00-04:00,161,8,1083,31,47
2019-10-31T08:00:00-04:00,213,23,1663,52,99
2019-10-31T09:00:00-04:00,1113,123,1638,59,88
2019-10-31T10:00:00-04:00,1190,127,1604,44,75
2019-10-31T11:00:00-04:00,715,90,1957,39,70
2019-10-31T12:00:00-04:00,1443,142,2343,27,90
2019-10-31T13:00:00-04:00,1313,135,1937,33,70
2019-10-31T14:00:00-04:00,1002,67,2063,49,48
2019-10-31T15:00:00-04:00,1309,179,2429,47,64
2019-10-31T16:00:00-04:00,1369,214,2626,53,53
2019-10-31T17:00:00-04:00,1208,195,2613,46,19
2019-10-31T18:00:00-04:00,683,50,1721,44,12
2019-10-31T19:00:00-04:00,205,20,984,31,4
2019-10-31T20:00:00-04:00,118,3,795,28,10
2019-10-31T21:00:00-04:00,36,0,342,19,5
2019-10-31T22:00:00-04:00,88,3,478,26,8
2019-10-31T23:00:00-04:00,13,0,607,30,8
2019-11-01T00:00:00-04:00,29,2,420,31,4
2019-11-01T01:00:00-04:00,23,0,279,20,3
2019-11-01T02:00:00-04:00,21,0,294,17,4
2019-11-01T03:00:00-04:00,5,0,182,4,6
2019-11-01T04:00:00-04:00,5,0,82,5,12
2019-11-01T05:00:00-04:00,1,0,117,2,26
2019-11-01T06:00:00-04:00,8,0,269,5,19
2019-11-01T07:00:00-04:00,59,12,1176,35,66
2019-11-01T08:00:00-04:00,134,16,1020,45,56
2019-11-01T09:00:00-04:00,323,43,950,71,49
2019-11-01T10:00:00-04:00,459,56,1054,120,45
2019-11-01T11:00:00-04:00,750,91,1534,88,64
2019-11-01T12:00:00-04:00,1039,101,1962,46,49
2019-11-01T13:00:00-04:00,970,117,2017,31,81
2019-11-01T14:00:00-04:00,1019,202,1917,41,53
2019-11-01T15:00:00-04:00,675,140,2000,33,49
2019-11-01T16:00:00-04:00,655,90,2231,26,21
2019-11-01T17:00:00-04:00,1026,229,2717,45,40
2019-11-01T18:00:00-04:00,880,91,1949,41,16
2019-11-01T19:00:00-04:00,312,8,1227,44,4
2019-11-01T20:00:00-04:00,260,7,1167,37,5
2019-11-01T21:00:00-04:00,183,2,946,38,8
2019-11-01T22:00:00-04:00,165,3,937,30,4
2019-11-01T23:00:00-04:00,127,1,774,37,3
2019-11-02T00:00:00-04:00,53,0,534,44,6
2019-11-02T01:00:00-04:00,70,1,392,32,1
2019-11-02T02:00:00-04:00,38,0,317,29,2
2019-11-02T03:00:00-04:00,16,0,230,6,2
2019-11-02T04:00:00-04:00,6,0,101,0,0
2019-11-02T05:00:00-04:00,1,0,102,1,3
2019-11-02T06:00:00-04:00,7,0,144,0,7
2019-11-02T07:00:00-04:00,59,4,665,2,11
2019-11-02T08:00:00-04:00,150,10,1142,12,17
2019-11-02T09:00:00-04:00,523,35,1243,24,10
2019-11-02T10:00:00-04:00,1316,95,1584,100,25
2019-11-02T11:00:00-04:00,1540,169,1638,111,28
2019-11-02T12:00:00-04:00,1632,132,1736,17,15
2019-11-02T13:00:00-04:00,2368,285,1936,5,14
2019-11-02T14:00:00-04:00,2209,369,1872,17,22
2019-11-02T15:00:00-04:00,2300,221,2403,28,52
2019-11-02T16:00:00-04:00,1065,129,2845,20,28
2019-11-02T17:00:00-04:00,1215,189,2486,27,13
2019-11-02T18:00:00-04:00,528,53,1885,42,13
2019-11-02T19:00:00-04:00,326,9,1279,35,13
2019-11-02T20:00:00-04:00,192,6,1087,29,7
2019-11-02T21:00:00-04:00,111,5,1112,33,7
2019-11-02T22:00:00-04:00,99,0,829,37,6
2019-11-02T23:00:00-04:00,103,0,669,44,6
2019-11-03T00:00:00-04:00,67,0,557,40,6
2019-11-03T01:00:00-04:00,54,0,458,27,3
2019-11-03T02:00:00-04:00,60,0,364,31,4
2019-11-03T03:00:00-04:00,15,0,231,4,1
2019-11-03T04:00:00-04:00,9,0,127,2,2
2019-11-03T05:00:00-04:00,0,0,47,0,0
2019-11-03T06:00:00-04:00,2,0,52,0,0
2019-11-03T07:00:00-04:00,7,3,207,1,5
2019-11-03T08:00:00-04:00,20,3,344,3,5
2019-11-03T09:00:00-04:00,56,4,499,10,6
2019-11-03T10:00:00-04:00,112,9,836,48,4
2019-11-03T11:00:00-04:00,241,15,1166,68,7
2019-11-03T12:00:00-04:00,377,45,1601,41,12
2019-11-03T13:00:00-04:00,430,38,1978,17,10
2019-11-03T14:00:00-04:00,452,73,2088,16,11
2019-11-03T15:00:00-04:00,323,26,2025,17,4
2019-11-03T16:00:00-04:00,255,16,1837,17,11
2019-11-03T17:00:00-04:00,551,84,2305,17,6
2019-11-03T18:00:00-04:00,400,31,1784,17,10
2019-11-03T19:00:00-04:00,163,2,1056,21,3
2019-11-03T20:00:00-04:00,141,3,886,23,1
2019-11-03T21:00:00-04:00,111,1,735,23,4
2019-11-03T22:00:00-04:00,94,7,461,22,1
2019-11-03T23:00:00-04:00,21,0,350,30,2
2019-11-04T00:00:00-04:00,14,4,318,22,5
2019-11-04T01:00:00-04:00,5,0,176,23,0
2019-11-04T02:00:00-04:00,8,0,143,14,3
2019-11-04T03:00:00-04:00,2,0,47,11,1
2019-11-04T04:00:00-04:00,0,0,53,0,0
2019-11-04T05:00:00-04:00,1,0,64,1,0
2019-11-04T06:00:00-04:00,3,0,126,3,0
2019-11-04T07:00:00-04:00,32,10,670,20,33
2019-11-04T08:00:00-04:00,80,8,1009,30,57
2019-11-04T09:00:00-04:00,309,49,849,66,46
2019-11-04T10:00:00-04:00,494,78,899,101,45
2019-11-04T11:00:00-04:00,720,60,1000,99,41
2019-11-04T12:00:00-04:00,763,93,1138,59,57
2019-11-04T13:00:00-04:00,1274,129,1438,34,56
2019-11-04T14:00:00-04:00,1239,202,1501,27,61
2019-11-04T15:00:00-04:00,951,222,1664,34,49
2019-11-04T16:00:00-04:00,1124,237,1941,40,37
2019-11-04T17:00:00-04:00,1324,196,2338,57,44
2019-11-04T18:00:00-04:00,846,115,1742,23,2
2019-11-04T19:00:00-04:00,283,25,1221,33,2
2019-11-04T20:00:00-04:00,201,13,876,35,7
2019-11-04T21:00:00-04:00,257,26,517,38,6
2019-11-04T22:00:00-04:00,184,8,427,36,5
2019-11-04T23:00:00-04:00,79,8,303,36,6
2019-11-05T00:00:00-04:00,65,4,215,35,5
2019-11-05T01:00:00-04:00,38,0,127,33,2
2019-11-05T02:00:00-04:00,29,0,111,20,19
2019-11-05T03:00:00-04:00,23,0,58,20,47
2019-11-05T04:00:00-04:00,11,0,56,4,31
2019-11-05T05:00:00-04:00,1,0,83,3,3
2019-11-05T06:00:00-04:00,2,0,130,2,2
2019-11-05T07:00:00-04:00,28,3,763,19,25
2019-11-05T08:00:00-04:00,174,23,1099,30,59
2019-11-05T09:00:00-04:00,203,21,1081,78,68
2019-11-05T10:00:00-04:00,893,54,1374,92,61
2019-11-05T11:00:00-04:00,1283,179,1530,53,76
2019-11-05T12:00:00-04:00,855,105,1623,52,87
2019-11-05T13:00:00-04:00,1637,175,1751,36,60
2019-11-05T14:00:00-04:00,1516,255,1703,27,52
2019-11-05T15:00:00-04:00,875,231,1780,28,48
2019-11-05T16:00:00-04:00,1151,252,1907,45,51
2019-11-05T17:00:00-04:00,1422,275,2365,50,49
2019-11-05T18:00:00-04:00,722,76,1872,25,17
2019-11-05T19:00:00-04:00,370,13,1255,37,4
2019-11-05T20:00:00-04:00,207,6,928,42,13
2019-11-05T21:00:00-04:00,275,33,553,31,7
2019-11-05T22:00:00-04:00,187,49,717,33,13
2019-11-05T23:00:00-04:00,96,19,424,38,21
2019-11-06T00:00:00-04:00,35,3,340,34,7
2019-11-06T01:00:00-04:00,48,2,151,28,53
2019-11-06T02:00:00-04:00,8,0,113,16,2
2019-11-06T03:00:00-04:00,4,0,75,15,0
2019-11-06T04:00:00-04:00,0,0,47,1,1
2019-11-06T05:00:00-04:00,1,0,56,2,1
2019-11-06T06:00:00-04:00,4,0,119,3,5
2019-11-06T07:00:00-04:00,17,1,698,33,37
2019-11-06T08:00:00-04:00,96,11,1119,34,32
2019-11-06T09:00:00-04:00,271,44,1000,87,63
2019-11-06T10:00:00-04:00,536,58,1057,113,53
2019-11-06T11:00:00-04:00,723,79,950,121,42
2019-11-06T12:00:00-04:00,799,89,1219,65,53
2019-11-06T13:00:00-04:00,1189,146,1430,29,46
2019-11-06T14:00:00-04:00,1235,205,1570,39,51
2019-11-06T15:00:00-04:00,969,189,1648,29,36
2019-11-06T16:00:00-04:00,984,109,1659,32,38
2019-11-06T17:00:00-04:00,1255,164,2228,45,45
2019-11-06T18:00:00-04:00,804,117,1699,25,15
2019-11-06T19:00:00-04:00,354,24,1064,30,8
2019-11-06T20:00:00-04:00,240,7,956,34,9
2019-11-06T21:00:00-04:00,192,12,701,33,6
2019-11-06T22:00:00-04:00,140,9,582,28,5
2019-11-06T23:00:00-04:00,53,7,382,32,2
2019-11-07T00:00:00-04:00,57,0,293,34,4
2019-11-07T01:00:00-04:00,41,1,170,22,6
2019-11-07T02:00:00-04:00,13,0,94,18,0
2019-11-07T03:00:00-04:00,3,0,78,13,1
2019-11-07T04:00:00-04:00,2,0,52,1,0
2019-11-07T05:00:00-04:00,5,0,55,2,0
2019-11-07T06:00:00-04:00,6,0,98,1,1
2019-11-07T07:00:00-04:00,41,2,749,21,26
2019-11-07T08:00:00-04:00,269,32,1570,49,99
2019-11-07T09:00:00-04:00,321,69,1630,47,79
2019-11-07T10:00:00-04:00,1211,118,1764,63,93
2019-11-07T11:00:00-04:00,1259,104,1619,49,89
2019-11-07T12:00:00-04:00,797,72,1765,42,89
2019-11-07T13:00:00-04:00,1742,214,2052,35,66
2019-11-07T14:00:00-04:00,1765,241,1937,35,62
2019-11-07T15:00:00-04:00,1130,98,1988,34,46
2019-11-07T16:00:00-04:00,1735,255,2246,48,42
2019-11-07T17:00:00-04:00,1253,146,2231,53,51
2019-11-07T18:00:00-04:00,202,7,980,16,9
2019-11-07T19:00:00-04:00,96,1,656,24,12
2019-11-07T20:00:00-04:00,98,0,593,27,13
2019-11-07T21:00:00-04:00,92,0,593,29,10
2019-11-07T22:00:00-04:00,58,0,463,30,8
2019-11-07T23:00:00-04:00,28,0,402,25,3
2019-11-08T00:00:00-04:00,8,1,285,30,4
2019-11-08T01:00:00-04:00,8,0,286,22,5
2019-11-08T02:00:00-04:00,31,0,220,14,3
2019-11-08T03:00:00-04:00,16,0,112,18,2
2019-11-08T04:00:00-04:00,6,0,71,1,1
2019-11-08T05:00:00-04:00,0,0,60,4,2
2019-11-08T06:00:00-04:00,2,0,95,2,2
2019-11-08T07:00:00-04:00,15,0,626,24,24
2019-11-08T08:00:00-04:00,59,5,971,36,54
2019-11-08T09:00:00-04:00,144,14,918,85,45
2019-11-08T10:00:00-04:00,304,28,943,124,29
2019-11-08T11:00:00-04:00,504,61,1250,87,53
2019-11-08T12:00:00-04:00,822,89,1759,43,80
2019-11-08T13:00:00-04:00,1100,145,2290,48,85
2019-11-08T14:00:00-04:00,933,146,2244,42,65
2019-11-08T15:00:00-04:00,721,112,2638,39,70
2019-11-08T16:00:00-04:00,633,110,3052,54,46
2019-11-08T17:00:00-04:00,811,204,2655,51,55
2019-11-08T18:00:00-04:00,453,22,1746,30,20
2019-11-08T19:00:00-04:00,219,13,1100,43,8
2019-11-08T20:00:00-04:00,192,11,1004,37,1
2019-11-08T21:00:00-04:00,97,1,810,45,2
2019-11-08T22:00:00-04:00,134,10,674,35,4
2019-11-08T23:00:00-04:00,69,3,586,32,2
2019-11-09T00:00:00-04:00,36,2,515,45,6
2019-11-09T01:00:00-04:00,26,0,376,35,4
2019-11-09T02:00:00-04:00,37,0,244,36,2
2019-11-09T03:00:00-04:00,13,0,178,28,3
2019-11-09T04:00:00-04:00,6,0,95,5,0
2019-11-09T05:00:00-04:00,2,0,51,0,1
2019-11-09T06:00:00-04:00,1,0,73,2,0
2019-11-09T07:00:00-04:00,7,0,268,5,9
2019-11-09T08:00:00-04:00,33,7,411,5,19
2019-11-09T09:00:00-04:00,38,2,625,26,16
2019-11-09T10:00:00-04:00,78,15,760,62,11
2019-11-09T11:00:00-04:00,146,24,1030,83,8
2019-11-09T12:00:00-04:00,359,50,1718,34,24
2019-11-09T13:00:00-04:00,426,32,1867,23,27
2019-11-09T14:00:00-04:00,494,59,2373,24,30
2019-11-09T15:00:00-04:00,504,61,2310,24,12
2019-11-09T16:00:00-04:00,520,105,2250,22,9
2019-11-09T17:00:00-04:00,472,51,2475,18,21
2019-11-09T18:00:00-04:00,481,18,1581,21,7
2019-11-09T19:00:00-04:00,182,1,1175,25,10
2019-11-09T20:00:00-04:00,182,5,1224,32,8
2019-11-09T21:00:00-04:00,186,2,961,46,4
2019-11-09T22:00:00-04:00,113,4,790,30,5
2019-11-09T23:00:00-04:00,41,6,496,34,1
2019-11-10T00:00:00-04:00,94,1,668,27,2
2019-11-10T01:00:00-04:00,47,2,423,37,3
2019-11-10T02:00:00-04:00,31,2,311,35,3
2019-11-10T03:00:00-04:00,21,0,186,21,4
2019-11-10T04:00:00-04:00,13,0,127,4,0
2019-11-10T05:00:00-04:00,3,0,52,0,1
2019-11-10T06:00:00-04:00,2,0,57,0,0
2019-11-10T07:00:00-04:00,2,0,183,3,4
2019-11-10T08:00:00-04:00,13,0,382,2,7
2019-11-10T09:00:00-04:00,40,4,606,5,10
2019-11-10T10:00:00-04:00,147,36,1035,6,6
2019-11-10T11:00:00-04:00,163,6,924,77,3
2019-11-10T12:00:00-04:00,306,48,1333,39,7
2019-11-10T13:00:00-04:00,428,58,2040,20,10
2019-11-10T14:00:00-04:00,595,85,2295,14,12
2019-11-10T15:00:00-04:00,433,82,2310,27,7
2019-11-10T16:00:00-04:00,761,121,2392,17,6
2019-11-10T17:00:00-04:00,569,67,2253,17,10
2019-11-10T18:00:00-04:00,319,31,1598,14,5
2019-11-10T19:00:00-04:00,193,5,909,20,5
2019-11-10T20:00:00-04:00,175,7,844,19,0
2019-11-10T21:00:00-04:00,105,1,657,25,2
2019-11-10T22:00:00-04:00,112,2,508,32,4
2019-11-10T23:00:00-04:00,62,4,355,32,3
2019-11-11T00:00:00-04:00,27,0,271,25,1
2019-11-11T01:00:00-04:00,13,0,192,24,2
2019-11-11T02:00:00-04:00,7,0,96,13,0
2019-11-11T03:00:00-04:00,0,0,66,15,0
2019-11-11T04:00:00-04:00,0,0,53,2,3
2019-11-11T05:00:00-04:00,1,0,43,1,2
2019-11-11T06:00:00-04:00,1,0,74,2,3
2019-11-11T07:00:00-04:00,19,1,470,18,27
2019-11-11T08:00:00-04:00,97,17,956,27,65
2019-11-11T09:00:00-04:00,339,65,1214,62,64
2019-11-11T10:00:00-04:00,667,70,1161,75,43
2019-11-11T11:00:00-04:00,857,97,1425,85,38
2019-11-11T12:00:00-04:00,788,82,1755,51,48
2019-11-11T13:00:00-04:00,1305,171,1753,41,35
2019-11-11T14:00:00-04:00,1387,240,1861,33,35
2019-11-11T15:00:00-04:00,1101,296,1858,30,55
2019-11-11T16:00:00-04:00,1349,265,2103,32,43
2019-11-11T17:00:00-04:00,1477,291,2429,34,38
2019-11-11T18:00:00-04:00,870,116,1480,25,3
2019-11-11T19:00:00-04:00,280,35,985,41,1
2019-11-11T20:00:00-04:00,233,18,778,28,2
2019-11-11T21:00:00-04:00,124,3,629,30,7
2019-11-11T22:00:00-04:00,107,1,516,24,2
2019-11-11T23:00:00-04:00,55,0,356,39,4
2019-11-12T00:00:00-04:00,19,0,256,25,2
2019-11-12T01:00:00-04:00,18,3,178,27,3
2019-11-12T02:00:00-04:00,17,0,80,15,1
2019-11-12T03:00:00-04:00,1,0,45,15,0
2019-11-12T04:00:00-04:00,0,0,35,2,1
2019-11-12T05:00:00-04:00,0,0,21,2,3
2019-11-12T06:00:00-04:00,0,0,39,3,0
2019-11-12T07:00:00-04:00,14,0,347,12,14
2019-11-12T08:00:00-04:00,205,7,1353,33,65
2019-11-12T09:00:00-04:00,178,16,1614,48,89
2019-11-12T10:00:00-04:00,1126,68,1750,61,87
2019-11-12T11:00:00-04:00,1195,97,1508,40,75
2019-11-12T12:00:00-04:00,597,37,1750,36,69
2019-11-12T13:00:00-04:00,1450,70,2006,26,52
2019-11-12T14:00:00-04:00,1508,71,1876,37,60
2019-11-12T15:00:00-04:00,877,64,1832,34,31
2019-11-12T16:00:00-04:00,1271,175,2072,41,32
2019-11-12T17:00:00-04:00,1263,132,2510,53,44
2019-11-12T18:00:00-04:00,567,29,1452,19,7
2019-11-12T19:00:00-04:00,187,6,911,40,2
2019-11-12T20:00:00-04:00,183,8,826,33,3
2019-11-12T21:00:00-04:00,108,4,744,32,1
2019-11-12T22:00:00-04:00,96,1,535,30,2
2019-11-12T23:00:00-04:00,38,2,316,36,4
2019-11-13T00:00:00-04:00,15,3,262,29,1
2019-11-13T01:00:00-04:00,17,3,174,32,2
2019-11-13T02:00:00-04:00,13,0,123,18,6
2019-11-13T03:00:00-04:00,2,0,71,14,2
2019-11-13T04:00:00-04:00,1,0,52,10,0
2019-11-13T05:00:00-04:00,0,0,48,0,0
2019-11-13T06:00:00-04:00,3,0,75,3,0
2019-11-13T07:00:00-04:00,23,1,618,32,14
2019-11-13T08:00:00-04:00,81,7,1016,36,52
2019-11-13T09:00:00-04:00,201,19,866,70,46
2019-11-13T10:00:00-04:00,518,38,941,97,46
2019-11-13T11:00:00-04:00,612,45,915,105,49
2019-11-13T12:00:00-04:00,656,56,1086,90,46
2019-11-13T13:00:00-04:00,1092,66,1318,48,32
2019-11-13T14:00:00-04:00,1067,151,1606,25,37
2019-11-13T15:00:00-04:00,930,154,1587,33,39
2019-11-13T16:00:00-04:00,1198,143,1838,47,30
2019-11-13T17:00:00-04:00,1338,120,2265,58,37
2019-11-13T18:00:00-04:00,570,30,1515,19,2
2019-11-13T19:00:00-04:00,232,11,1235,37,9
2019-11-13T20:00:00-04:00,223,8,986,38,17
2019-11-13T21:00:00-04:00,121,3,827,37,5
2019-11-13T22:00:00-04:00,137,3,692,25,3
2019-11-13T23:00:00-04:00,35,1,514,28,6
2019-11-14T00:00:00-04:00,21,0,341,31,4
2019-11-14T01:00:00-04:00,31,0,197,22,3
2019-11-14T02:00:00-04:00,10,0,120,19,9
2019-11-14T03:00:00-04:00,6,0,77,12,0
2019-11-14T04:00:00-04:00,1,0,57,0,1
2019-11-14T05:00:00-04:00,0,0,65,2,3
2019-11-14T06:00:00-04:00,4,0,107,2,2
2019-11-14T07:00:00-04:00,21,3,634,28,24
2019-11-14T08:00:00-04:00,106,11,1177,37,61
2019-11-14T09:00:00-04:00,157,32,1127,80,56
2019-11-14T10:00:00-04:00,852,76,1367,82,63
2019-11-14T11:00:00-04:00,1204,125,1523,46,72
2019-11-14T12:00:00-04:00,648,112,1738,42,67
2019-11-14T13:00:00-04:00,1492,142,1744,29,44
2019-11-14T14:00:00-04:00,1488,176,1739,28,44
2019-11-14T15:00:00-04:00,914,64,1967,50,47
2019-11-14T16:00:00-04:00,1425,215,2070,54,49
2019-11-14T17:00:00-04:00,1192,192,2545,46,43
2019-11-14T18:00:00-04:00,547,47,1644,32,15
2019-11-14T19:00:00-04:00,240,8,1243,33,8
2019-11-14T20:00:00-04:00,139,12,980,46,6
2019-11-14T21:00:00-04:00,157,3,661,40,4
2019-11-14T22:00:00-04:00,106,0,589,29,3
2019-11-14T23:00:00-04:00,38,0,447,32,2
2019-11-15T00:00:00-04:00,27,0,318,37,3
2019-11-15T01:00:00-04:00,33,0,260,31,1
2019-11-15T02:00:00-04:00,39,0,181,15,2
2019-11-15T03:00:00-04:00,19,0,102,15,3
2019-11-15T04:00:00-04:00,2,0,65,0,1
2019-11-15T05:00:00-04:00,6,0,68,1,2
2019-11-15T06:00:00-04:00,1,0,98,2,2
2019-11-15T07:00:00-04:00,20,7,504,25,29
2019-11-15T08:00:00-04:00,89,9,1366,49,73
2019-11-15T09:00:00-04:00,297,46,1349,56,54
2019-11-15T10:00:00-04:00,275,14,866,106,26
2019-11-15T11:00:00-04:00,524,38,1220,63,47
2019-11-15T12:00:00-04:00,715,100,1382,73,64
2019-11-15T13:00:00-04:00,960,99,1844,60,50
2019-11-15T14:00:00-04:00,945,149,2345,41,70
2019-11-15T15:00:00-04:00,932,156,2280,35,58
2019-11-15T16:00:00-04:00,909,136,2478,44,55
2019-11-15T17:00:00-04:00,828,181,2564,45,32
2019-11-15T18:00:00-04:00,371,22,1655,21,12
2019-11-15T19:00:00-04:00,132,19,1093,38,5
2019-11-15T20:00:00-04:00,239,3,949,34,4
2019-11-15T21:00:00-04:00,251,4,672,37,6
2019-11-15T22:00:00-04:00,79,5,629,36,0
2019-11-15T23:00:00-04:00,66,4,657,22,1
2019-11-16T00:00:00-04:00,55,0,473,34,7
2019-11-16T01:00:00-04:00,27,0,324,31,2
2019-11-16T02:00:00-04:00,42,3,271,31,2
2019-11-16T03:00:00-04:00,20,0,212,29,1
2019-11-16T04:00:00-04:00,13,0,91,6,0
2019-11-16T05:00:00-04:00,3,2,47,2,0
2019-11-16T06:00:00-04:00,0,0,70,0,1
2019-11-16T07:00:00-04:00,9,0,196,3,11
2019-11-16T08:00:00-04:00,16,6,392,3,11
2019-11-16T09:00:00-04:00,12,7,582,15,21
2019-11-16T10:00:00-04:00,53,0,739,44,11
2019-11-16T11:00:00-04:00,123,21,1052,99,9
2019-11-16T12:00:00-04:00,263,28,1206,84,20
2019-11-16T13:00:00-04:00,361,17,1864,51,25
2019-11-16T14:00:00-04:00,368,37,1945,18,13
2019-11-16T15:00:00-04:00,463,57,2502,22,38
2019-11-16T16:00:00-04:00,454,28,2264,27,22
2019-11-16T17:00:00-04:00,478,62,2562,31,20
2019-11-16T18:00:00-04:00,280,15,1395,22,8
2019-11-16T19:00:00-04:00,161,4,1080,33,4
2019-11-16T20:00:00-04:00,117,0,956,35,6
2019-11-16T21:00:00-04:00,134,1,676,31,5
2019-11-16T22:00:00-04:00,111,5,727,28,4
2019-11-16T23:00:00-04:00,32,0,554,35,4
2019-11-17T00:00:00-04:00,26,0,432,39,2
2019-11-17T01:00:00-04:00,13,0,374,30,0
2019-11-17T02:00:00-04:00,31,0,241,33,7
2019-11-17T03:00:00-04:00,29,0,226,28,1
2019-11-17T04:00:00-04:00,5,0,134,4,0
2019-11-17T05:00:00-04:00,5,0,50,1,0
2019-11-17T06:00:00-04:00,1,1,39,1,3
2019-11-17T07:00:00-04:00,7,0,136,1,3
2019-11-17T08:00:00-04:00,18,7,317,2,0
2019-11-17T09:00:00-04:00,46,7,717,6,10
2019-11-17T10:00:00-04:00,78,11,1236,7,6
2019-11-17T11:00:00-04:00,99,17,1396,18,10
2019-11-17T12:00:00-04:00,297,30,1883,23,11
2019-11-17T13:00:00-04:00,354,45,2332,17,7
2019-11-17T14:00:00-04:00,314,55,2332,18,8
2019-11-17T15:00:00-04:00,353,43,2343,21,9
2019-11-17T16:00:00-04:00,466,38,2177,19,15
2019-11-17T17:00:00-04:00,637,115,2206,19,6
2019-11-17T18:00:00-04:00,277,31,1185,17,3
2019-11-17T19:00:00-04:00,157,4,872,25,0
2019-11-17T20:00:00-04:00,164,3,751,24,2
2019-11-17T21:00:00-04:00,126,3,734,22,1
2019-11-17T22:00:00-04:00,80,7,528,24,1
2019-11-17T23:00:00-04:00,18,2,349,22,1
2019-11-18T00:00:00-04:00,19,0,244,17,0
2019-11-18T01:00:00-04:00,11,0,164,19,5
2019-11-18T02:00:00-04:00,3,2,98,11,1
2019-11-18T03:00:00-04:00,3,0,45,9,2
2019-11-18T04:00:00-04:00,0,0,56,1,0
2019-11-18T05:00:00-04:00,2,0,45,5,2
2019-11-18T06:00:00-04:00,0,2,73,8,2
2019-11-18T07:00:00-04:00,13,2,479,11,17
2019-11-18T08:00:00-04:00,154,8,1482,45,72
2019-11-18T09:00:00-04:00,540,68,1743,50,85
2019-11-18T10:00:00-04:00,924,90,1904,58,119
2019-11-18T11:00:00-04:00,1141,90,1620,37,80
2019-11-18T12:00:00-04:00,1134,127,1746,36,89
2019-11-18T13:00:00-04:00,1425,174,1853,41,68
2019-11-18T14:00:00-04:00,1415,221,1697,29,66
2019-11-18T15:00:00-04:00,1047,212,1669,41,33
2019-11-18T16:00:00-04:00,1403,213,2054,43,49
2019-11-18T17:00:00-04:00,1640,212,2259,55,33
2019-11-18T18:00:00-04:00,640,20,1224,21,5
2019-11-18T19:00:00-04:00,365,21,893,37,4
2019-11-18T20:00:00-04:00,189,25,824,45,3
2019-11-18T21:00:00-04:00,168,2,579,27,8
2019-11-18T22:00:00-04:00,13,0,188,21,13
2019-11-18T23:00:00-04:00,2,0,164,24,8
2019-11-19T00:00:00-04:00,2,0,136,29,4
2019-11-19T01:00:00-04:00,6,0,121,23,7
2019-11-19T02:00:00-04:00,7,0,49,14,4
2019-11-19T03:00:00-04:00,1,0,19,11,3
2019-11-19T04:00:00-04:00,0,0,39,1,1
2019-11-19T05:00:00-04:00,0,0,50,4,5
2019-11-19T06:00:00-04:00,3,0,79,1,0
2019-11-19T07:00:00-04:00,16,2,524,15,21
2019-11-19T08:00:00-04:00,176,14,1451,39,63
2019-11-19T09:00:00-04:00,171,37,1418,62,88
2019-11-19T10:00:00-04:00,742,47,999,77,60
2019-11-19T11:00:00-04:00,889,97,904,97,45
2019-11-19T12:00:00-04:00,652,76,1192,67,59
2019-11-19T13:00:00-04:00,1665,184,1642,31,59
2019-11-19T14:00:00-04:00,1448,268,1508,34,42
2019-11-19T15:00:00-04:00,802,149,1744,32,56
2019-11-19T16:00:00-04:00,1483,217,2128,43,52
2019-11-19T17:00:00-04:00,1366,169,2396,45,42
2019-11-19T18:00:00-04:00,584,25,1264,31,6
