time,pedestrians,bicyclists,cars,buses,trucks
2019-11-17T14:00:00-04:00,190,267,512,32,15
2019-11-17T15:00:00-04:00,297,538,604,33,10
2019-11-17T16:00:00-04:00,296,563,631,33,16
2019-11-17T17:00:00-04:00,401,568,619,34,9
2019-11-17T18:00:00-04:00,74,18,542,17,7
2019-11-17T19:00:00-04:00,55,0,331,7,11
2019-11-17T20:00:00-04:00,60,24,309,6,7
2019-11-17T21:00:00-04:00,48,1,319,4,9
2019-11-17T22:00:00-04:00,32,0,258,4,5
2019-11-17T23:00:00-04:00,16,2,193,3,10
2019-11-18T00:00:00-04:00,12,0,110,3,6
2019-11-18T01:00:00-04:00,11,0,75,4,8
2019-11-18T02:00:00-04:00,1,0,37,4,3
2019-11-18T03:00:00-04:00,4,0,20,4,4
2019-11-18T04:00:00-04:00,9,0,25,3,5
2019-11-18T05:00:00-04:00,4,0,10,2,7
2019-11-18T06:00:00-04:00,6,3,59,6,13
2019-11-18T07:00:00-04:00,61,98,226,30,24
2019-11-18T08:00:00-04:00,671,483,542,135,94
2019-11-18T09:00:00-04:00,1247,944,613,116,105
2019-11-18T10:00:00-04:00,2263,1261,733,136,108
2019-11-18T11:00:00-04:00,2173,1297,565,144,103
2019-11-18T12:00:00-04:00,2100,1435,576,123,92
2019-11-18T13:00:00-04:00,2342,1123,544,81,100
2019-11-18T14:00:00-04:00,2312,437,604,103,113
2019-11-18T15:00:00-04:00,2297,564,557,108,91
2019-11-18T16:00:00-04:00,2189,1677,762,88,76
2019-11-18T17:00:00-04:00,1931,1736,908,99,40
2019-11-18T18:00:00-04:00,1153,231,816,76,24
2019-11-18T19:00:00-04:00,719,26,559,40,30
2019-11-18T20:00:00-04:00,503,2,523,38,9
2019-11-18T21:00:00-04:00,198,15,341,25,12
2019-11-18T22:00:00-04:00,94,0,167,8,5
2019-11-18T23:00:00-04:00,23,2,106,5,10
2019-11-19T00:00:00-04:00,20,0,70,3,3
2019-11-19T01:00:00-04:00,49,1,85,4,2
2019-11-19T02:00:00-04:00,32,0,52,5,7
2019-11-19T03:00:00-04:00,6,0,30,3,2
2019-11-19T04:00:00-04:00,17,0,33,2,2
2019-11-19T05:00:00-04:00,1,0,16,0,7
2019-11-19T06:00:00-04:00,8,0,61,2,11
2019-11-19T07:00:00-04:00,66,99,240,29,35
2019-11-19T08:00:00-04:00,744,590,470,137,76
2019-11-19T09:00:00-04:00,823,1153,586,127,123
2019-11-19T10:00:00-04:00,2481,1085,560,183,100
2019-11-19T11:00:00-04:00,2574,648,523,114,93
2019-11-19T12:00:00-04:00,1568,785,427,96,89
2019-11-19T13:00:00-04:00,2847,1223,658,56,88
2019-11-19T14:00:00-04:00,2251,170,536,100,111
2019-11-19T15:00:00-04:00,1279,488,670,117,119
2019-11-19T16:00:00-04:00,2739,1468,788,95,91
2019-11-19T17:00:00-04:00,2133,1230,956,120,106
2019-11-19T18:00:00-04:00,1095,217,930,80,43
2019-11-19T19:00:00-04:00,882,61,914,81,40
2019-11-19T20:00:00-04:00,568,32,707,41,31
2019-11-19T21:00:00-04:00,372,22,585,41,23
2019-11-19T22:00:00-04:00,281,15,404,23,13
2019-11-19T23:00:00-04:00,336,8,504,25,12
2019-11-20T00:00:00-04:00,88,6,229,16,7
2019-11-20T01:00:00-04:00,15,7,128,10,2
2019-11-20T02:00:00-04:00,3,0,59,6,2
2019-11-20T03:00:00-04:00,2,0,39,4,1
2019-11-20T04:00:00-04:00,18,0,37,3,3
2019-11-20T05:00:00-04:00,3,0,10,0,1
2019-11-20T06:00:00-04:00,8,0,101,2,9
2019-11-20T07:00:00-04:00,29,22,203,26,29
2019-11-20T08:00:00-04:00,834,461,501,100,127
2019-11-20T09:00:00-04:00,1541,965,607,124,112
2019-11-20T10:00:00-04:00,2459,1278,628,122,94
2019-11-20T11:00:00-04:00,2106,1158,573,128,103
2019-11-20T12:00:00-04:00,2327,1026,493,69,84
2019-11-20T13:00:00-04:00,2403,1156,618,69,92
2019-11-20T14:00:00-04:00,2614,1290,643,99,91
2019-11-20T15:00:00-04:00,2317,1458,673,89,85
2019-11-20T16:00:00-04:00,2205,1455,837,73,82
2019-11-20T17:00:00-04:00,2136,1428,960,97,75
2019-11-20T18:00:00-04:00,1178,235,757,57,37
2019-11-20T19:00:00-04:00,762,62,676,49,24
2019-11-20T20:00:00-04:00,474,50,507,39,16
2019-11-20T21:00:00-04:00,298,13,489,44,14
2019-11-20T22:00:00-04:00,239,6,362,13,12
2019-11-20T23:00:00-04:00,139,2,233,8,13
2019-11-21T00:00:00-04:00,37,0,193,6,5
2019-11-21T01:00:00-04:00,48,0,112,5,5
2019-11-21T02:00:00-04:00,19,0,46,7,5
2019-11-21T03:00:00-04:00,5,0,21,4,3
2019-11-21T04:00:00-04:00,14,0,23,3,0
2019-11-21T05:00:00-04:00,6,0,17,1,1
2019-11-21T06:00:00-04:00,11,1,103,1,13
2019-11-21T07:00:00-04:00,56,118,206,33,36
2019-11-21T08:00:00-04:00,731,665,492,126,86
2019-11-21T09:00:00-04:00,900,711,546,123,159
2019-11-21T10:00:00-04:00,2451,1361,573,158,117
2019-11-21T11:00:00-04:00,2238,1050,514,121,128
2019-11-21T12:00:00-04:00,1356,684,455,84,85
2019-11-21T13:00:00-04:00,2646,916,521,78,81
2019-11-21T14:00:00-04:00,2769,1012,551,96,95
2019-11-21T15:00:00-04:00,1773,835,622,120,85
2019-11-21T16:00:00-04:00,2543,1676,888,68,63
2019-11-21T17:00:00-04:00,2172,1300,967,102,64
2019-11-21T18:00:00-04:00,1104,140,852,49,38
2019-11-21T19:00:00-04:00,678,31,669,58,29
2019-11-21T20:00:00-04:00,403,20,514,28,17
2019-11-21T21:00:00-04:00,244,3,400,22,6
2019-11-21T22:00:00-04:00,173,13,398,13,11
2019-11-21T23:00:00-04:00,104,2,230,9,8
2019-11-22T00:00:00-04:00,25,4,147,9,6
2019-11-22T01:00:00-04:00,28,3,137,10,1
2019-11-22T02:00:00-04:00,16,0,74,7,2
2019-11-22T03:00:00-04:00,5,0,49,5,1
2019-11-22T04:00:00-04:00,13,0,28,2,4
2019-11-22T05:00:00-04:00,4,0,10,1,2
2019-11-22T06:00:00-04:00,17,0,55,4,7
2019-11-22T07:00:00-04:00,46,74,197,19,16
2019-11-22T08:00:00-04:00,824,398,456,91,59
2019-11-22T09:00:00-04:00,1289,803,578,124,101
2019-11-22T10:00:00-04:00,2216,1275,720,140,145
2019-11-22T11:00:00-04:00,2305,1352,666,117,104
2019-11-22T12:00:00-04:00,2594,1193,632,84,94
2019-11-22T13:00:00-04:00,2821,1435,755,83,80
2019-11-22T14:00:00-04:00,2711,1544,834,103,107
2019-11-22T15:00:00-04:00,2304,1437,798,75,85
2019-11-22T16:00:00-04:00,1614,1051,917,70,80
2019-11-22T17:00:00-04:00,1586,1086,1169,104,75
2019-11-22T18:00:00-04:00,646,154,950,75,27
2019-11-22T19:00:00-04:00,480,101,1042,53,49
2019-11-22T20:00:00-04:00,180,13,630,34,29
2019-11-22T21:00:00-04:00,161,0,386,40,35
2019-11-22T22:00:00-04:00,603,13,831,21,19
2019-11-22T23:00:00-04:00,54,6,280,13,8
2019-11-23T00:00:00-04:00,54,1,195,8,8
2019-11-23T01:00:00-04:00,22,0,220,6,2
2019-11-23T02:00:00-04:00,14,0,178,8,2
2019-11-23T03:00:00-04:00,3,0,155,9,4
2019-11-23T04:00:00-04:00,7,0,50,1,2
2019-11-23T05:00:00-04:00,2,0,21,0,5
2019-11-23T06:00:00-04:00,1,0,19,0,2
2019-11-23T07:00:00-04:00,11,17,92,7,11
2019-11-23T08:00:00-04:00,27,119,144,10,15
2019-11-23T09:00:00-04:00,60,254,222,13,22
2019-11-23T10:00:00-04:00,101,198,331,12,23
2019-11-23T11:00:00-04:00,238,319,410,13,30
2019-11-23T12:00:00-04:00,551,560,616,17,26
2019-11-23T13:00:00-04:00,851,579,774,14,31
2019-11-23T14:00:00-04:00,1112,665,767,24,36
2019-11-23T15:00:00-04:00,1295,752,738,33,30
2019-11-23T16:00:00-04:00,1323,1686,663,32,31
2019-11-23T17:00:00-04:00,512,908,469,15,15
2019-11-23T18:00:00-04:00,296,4,619,8,14
2019-11-23T19:00:00-04:00,370,2,615,9,12
2019-11-23T20:00:00-04:00,412,6,759,19,36
2019-11-23T21:00:00-04:00,66,1,410,10,9
2019-11-23T22:00:00-04:00,52,4,294,14,4
2019-11-23T23:00:00-04:00,14,0,160,10,4
2019-11-24T00:00:00-04:00,15,0,107,7,5
2019-11-24T01:00:00-04:00,9,0,71,3,3
2019-11-24T02:00:00-04:00,5,0,64,4,5
2019-11-24T03:00:00-04:00,17,0,99,6,6
2019-11-24T04:00:00-04:00,9,0,72,3,4
2019-11-24T05:00:00-04:00,3,0,25,0,2
2019-11-24T06:00:00-04:00,0,0,11,0,4
2019-11-24T07:00:00-04:00,14,37,26,0,8
2019-11-24T08:00:00-04:00,30,223,64,6,8
2019-11-24T09:00:00-04:00,72,249,80,9,5
2019-11-24T10:00:00-04:00,211,352,161,21,9
2019-11-24T11:00:00-04:00,284,690,259,23,16
2019-11-24T12:00:00-04:00,287,681,324,26,17
2019-11-24T13:00:00-04:00,269,457,440,23,9
2019-11-24T14:00:00-04:00,113,4,451,33,13
2019-11-24T15:00:00-04:00,125,41,549,28,17
2019-11-24T16:00:00-04:00,275,518,544,33,19
2019-11-24T17:00:00-04:00,344,861,530,35,20
2019-11-24T18:00:00-04:00,194,56,395,16,7
2019-11-24T19:00:00-04:00,119,5,307,8,13
2019-11-24T20:00:00-04:00,72,0,280,7,5
2019-11-24T21:00:00-04:00,100,2,284,10,3
2019-11-24T22:00:00-04:00,41,4,249,4,1
2019-11-24T23:00:00-04:00,49,1,194,8,5
2019-11-25T00:00:00-04:00,31,1,126,8,1
2019-11-25T01:00:00-04:00,32,0,105,3,2
2019-11-25T02:00:00-04:00,3,0,53,5,2
2019-11-25T03:00:00-04:00,0,0,49,5,2
2019-11-25T04:00:00-04:00,13,0,36,5,8
2019-11-25T05:00:00-04:00,2,0,12,0,1
2019-11-25T06:00:00-04:00,6,2,56,9,10
2019-11-25T07:00:00-04:00,35,119,201,30,29
2019-11-25T08:00:00-04:00,620,531,444,113,79
2019-11-25T09:00:00-04:00,1128,648,563,120,106
2019-11-25T10:00:00-04:00,1788,997,532,113,110
2019-11-25T11:00:00-04:00,1847,921,533,130,96
2019-11-25T12:00:00-04:00,1839,642,418,69,72
2019-11-25T13:00:00-04:00,1684,276,511,86,97
2019-11-25T14:00:00-04:00,1605,143,532,85,72
2019-11-25T15:00:00-04:00,1335,222,650,78,82
2019-11-25T16:00:00-04:00,2030,999,771,72,48
2019-11-25T17:00:00-04:00,1617,1232,958,99,61
2019-11-25T18:00:00-04:00,859,161,866,71,30
2019-11-25T19:00:00-04:00,485,32,595,38,30
2019-11-25T20:00:00-04:00,351,16,529,34,19
2019-11-25T21:00:00-04:00,159,7,343,31,9
2019-11-25T22:00:00-04:00,137,3,316,17,5
2019-11-25T23:00:00-04:00,54,3,229,10,10
2019-11-26T00:00:00-04:00,25,1,137,9,3
2019-11-26T01:00:00-04:00,29,0,116,8,4
2019-11-26T02:00:00-04:00,4,0,55,5,3
2019-11-26T03:00:00-04:00,9,0,39,3,3
2019-11-26T04:00:00-04:00,12,0,38,2,2
2019-11-26T05:00:00-04:00,6,0,33,0,8
2019-11-26T06:00:00-04:00,9,0,75,1,6
2019-11-26T07:00:00-04:00,51,101,257,52,43
2019-11-26T08:00:00-04:00,466,422,442,99,60
2019-11-26T09:00:00-04:00,642,622,488,147,69
2019-11-26T10:00:00-04:00,1651,755,554,136,83
2019-11-26T11:00:00-04:00,1884,769,559,109,81
2019-11-26T12:00:00-04:00,1183,611,506,74,90
2019-11-26T13:00:00-04:00,1813,495,581,70,77
2019-11-26T14:00:00-04:00,1219,111,690,110,78
2019-11-26T15:00:00-04:00,719,204,909,95,86
2019-11-26T16:00:00-04:00,1573,910,1112,79,82
2019-11-26T17:00:00-04:00,1167,849,1213,117,75
2019-11-26T18:00:00-04:00,621,124,939,58,43
2019-11-26T19:00:00-04:00,388,12,729,43,11
2019-11-26T20:00:00-04:00,143,2,414,39,10
2019-11-26T21:00:00-04:00,63,3,203,25,9
2019-11-26T22:00:00-04:00,40,0,153,16,2
2019-11-26T23:00:00-04:00,5,0,118,10,4
2019-11-27T00:00:00-04:00,17,0,72,7,1
2019-11-27T01:00:00-04:00,15,0,47,7,1
2019-11-27T02:00:00-04:00,6,0,6,1,0
2019-11-27T03:00:00-04:00,2,0,4,0,0
2019-11-27T04:00:00-04:00,12,0,30,0,1
2019-11-27T05:00:00-04:00,1,0,10,0,1
2019-11-27T06:00:00-04:00,7,0,42,2,5
2019-11-27T07:00:00-04:00,22,9,137,19,18
2019-11-27T08:00:00-04:00,296,476,271,88,46
2019-11-27T09:00:00-04:00,482,723,362,75,94
2019-11-27T10:00:00-04:00,537,1022,306,107,77
2019-11-27T11:00:00-04:00,390,968,376,66,91
2019-11-27T12:00:00-04:00,327,741,314,85,72
2019-11-27T13:00:00-04:00,372,869,409,68,55
2019-11-27T14:00:00-04:00,314,547,442,80,78
2019-11-27T15:00:00-04:00,395,685,352,67,29
2019-11-27T16:00:00-04:00,474,722,273,67,33
2019-11-27T17:00:00-04:00,340,751,283,96,35
2019-11-27T18:00:00-04:00,90,8,197,43,4
2019-11-27T19:00:00-04:00,25,0,175,21,5
2019-11-27T20:00:00-04:00,24,1,84,10,4
2019-11-27T21:00:00-04:00,40,9,95,9,5
2019-11-27T22:00:00-04:00,4,0,59,8,4
2019-11-27T23:00:00-04:00,6,1,46,7,3
2019-11-28T00:00:00-04:00,24,0,42,2,0
2019-11-28T01:00:00-04:00,7,0,16,5,3
2019-11-28T02:00:00-04:00,3,0,7,0,2
2019-11-28T03:00:00-04:00,0,0,12,0,0
2019-11-28T04:00:00-04:00,0,0,9,0,0
2019-11-28T05:00:00-04:00,0,0,1,0,0
2019-11-28T06:00:00-04:00,0,0,5,1,1
2019-11-28T07:00:00-04:00,1,51,12,0,0
2019-11-28T08:00:00-04:00,0,128,27,2,3
2019-11-28T09:00:00-04:00,12,22,37,2,2
2019-11-28T10:00:00-04:00,12,15,23,2,3
2019-11-28T11:00:00-04:00,27,176,36,1,3
2019-11-28T12:00:00-04:00,22,269,24,3,2
2019-11-28T13:00:00-04:00,44,247,85,2,5
2019-11-28T14:00:00-04:00,96,232,36,1,1
2019-11-28T15:00:00-04:00,82,274,24,1,1
2019-11-28T16:00:00-04:00,16,154,19,1,0
2019-11-28T17:00:00-04:00,20,113,39,2,2
2019-11-28T18:00:00-04:00,1,24,44,5,1
2019-11-28T19:00:00-04:00,1,0,9,2,1
2019-11-28T20:00:00-04:00,2,0,7,0,0
2019-11-28T21:00:00-04:00,3,0,6,0,0
2019-11-28T22:00:00-04:00,2,0,9,0,0
2019-11-28T23:00:00-04:00,0,0,13,0,0
2019-11-29T00:00:00-04:00,0,0,1,0,0
2019-11-29T01:00:00-04:00,0,0,0,0,0
2019-11-29T02:00:00-04:00,1,0,0,0,0
2019-11-29T03:00:00-04:00,0,0,4,0,0
2019-11-29T04:00:00-04:00,0,0,4,0,0
2019-11-29T05:00:00-04:00,0,0,0,0,0
2019-11-29T06:00:00-04:00,0,0,3,1,2
2019-11-29T07:00:00-04:00,2,65,25,5,4
2019-11-29T08:00:00-04:00,4,196,38,10,3
2019-11-29T09:00:00-04:00,0,21,31,11,3
2019-11-29T10:00:00-04:00,15,64,49,8,9
2019-11-29T11:00:00-04:00,21,124,75,5,12
2019-11-29T12:00:00-04:00,15,186,79,9,15
2019-11-29T13:00:00-04:00,48,54,101,6,11
2019-11-29T14:00:00-04:00,37,3,87,5,4
2019-11-29T15:00:00-04:00,26,14,100,5,7
2019-11-29T16:00:00-04:00,104,236,118,7,9
2019-11-29T17:00:00-04:00,75,394,97,12,4
2019-11-29T18:00:00-04:00,22,16,63,7,0
2019-11-29T19:00:00-04:00,9,2,42,6,0
2019-11-29T20:00:00-04:00,10,2,25,7,0
2019-11-29T21:00:00-04:00,1,0,21,0,0
2019-11-29T22:00:00-04:00,2,0,14,2,0
2019-11-29T23:00:00-04:00,10,0,8,2,0
2019-11-30T00:00:00-04:00,3,0,17,0,0
2019-11-30T01:00:00-04:00,1,0,12,0,0
2019-11-30T02:00:00-04:00,0,0,2,0,0
2019-11-30T03:00:00-04:00,1,0,4,0,0
2019-11-30T04:00:00-04:00,1,0,1,0,0
2019-11-30T05:00:00-04:00,0,0,2,0,0
2019-11-30T06:00:00-04:00,0,0,3,0,0
2019-11-30T07:00:00-04:00,3,42,6,3,1
2019-11-30T08:00:00-04:00,150,476,42,4,6
2019-11-30T09:00:00-04:00,82,264,38,6,2
2019-11-30T10:00:00-04:00,60,333,73,4,6
2019-11-30T11:00:00-04:00,32,239,66,3,8
2019-11-30T12:00:00-04:00,38,186,125,8,5
2019-11-30T13:00:00-04:00,50,205,129,4,7
2019-11-30T14:00:00-04:00,46,232,95,4,6
2019-11-30T15:00:00-04:00,50,289,124,6,3
2019-11-30T16:00:00-04:00,93,388,90,5,5
2019-11-30T17:00:00-04:00,44,348,87,4,0
2019-11-30T18:00:00-04:00,13,1,64,5,1
2019-11-30T19:00:00-04:00,9,0,59,4,0
2019-11-30T20:00:00-04:00,6,0,28,2,0
2019-11-30T21:00:00-04:00,7,0,32,4,0
2019-11-30T22:00:00-04:00,4,0,44,2,2
2019-11-30T23:00:00-04:00,1,0,19,0,0
2019-12-01T00:00:00-04:00,3,1,51,3,1
